"Name";"DisplayName";"Description";"Enabled";"Direction";"Action";"Profile";"PolicyStore";"EdgeTraversalPolicy";"Platform";"Program";"Service";"InterfaceType";"InterfaceAlias";"ApplicationName";"ServiceName";"Group";"Owner";"DisplayGroup";"EnabledToString";"RuleState";"LocalAddresses";"RemoteAddresses";"LocalPorts";"RemotePorts";"Protocol";"Application";"IPsec";"Filters"
"{F450623B-FC3A-4E30-B72D-D33C94C8786F}";"Steam Web Helper";;"True";"Inbound";"Allow";"Domain, Private, Public";;"Block";"System.String[]";;;;;;;;;;"True";"Active";"Any";"Any";"Any";"Any";"TCP";"C:\Program Files (x86)\Steam\bin\cef\cef.win64\steamwebhelper.exe";"";""
"{AB9F76DB-0639-4B10-A804-1C30A6D6DAE4}";"Steam Web Helper";;"True";"Inbound";"Allow";"Domain, Private, Public";;"Block";"System.String[]";;;;;;;;;;"True";"Active";"Any";"Any";"Any";"Any";"UDP";"C:\Program Files (x86)\Steam\bin\cef\cef.win64\steamwebhelper.exe";"";""
"TCP Query User{E8BA4862-28D7-423D-9D54-33ACA09ACF1B}C:\program files\mozilla firefox\firefox.exe";"Firefox";"Firefox";"True";"Inbound";"Allow";"Public";;"DeferToUser";"System.String[]";;;;;;;;;;"True";"Active";"Any";"Any";"Any";"Any";"TCP";"C:\program files\mozilla firefox\firefox.exe";"";""
"UDP Query User{0922F392-482B-4294-A951-C686CFE83AFC}C:\program files\mozilla firefox\firefox.exe";"Firefox";"Firefox";"True";"Inbound";"Allow";"Public";;"DeferToUser";"System.String[]";;;;;;;;;;"True";"Active";"Any";"Any";"Any";"Any";"UDP";"C:\program files\mozilla firefox\firefox.exe";"";""
"{3895C7BD-C2FE-4099-A5C7-D32AF58991AE}";"SPLITGATE: Arena Reloaded";;"True";"Inbound";"Allow";"Domain, Private, Public";;"Block";"System.String[]";;;;;;;;;;"True";"Active";"Any";"Any";"Any";"Any";"TCP";"D:\SteamLibrary\steamapps\common\Splitgate 2\launcher.exe";"";""
"{F08630CB-82A0-474D-8F57-0CFD211C40F1}";"SPLITGATE: Arena Reloaded";;"True";"Inbound";"Allow";"Domain, Private, Public";;"Block";"System.String[]";;;;;;;;;;"True";"Active";"Any";"Any";"Any";"Any";"UDP";"D:\SteamLibrary\steamapps\common\Splitgate 2\launcher.exe";"";""
"{E738541A-CF47-4734-98C8-B0A9BCE36023}";"FortiClient Console";"FortiClient Console";"True";"Inbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"FortiClient Network Services";;"FortiClient Network Services";"True";"Active";"Any";"Any";"Any";"Any";"Any";"C:\Program Files\Fortinet\FortiClient\FortiClient.exe";"";""
"Microsoft.WindowsTerminal_8wekyb3d8bbwe-Out-Allow-AllCapabilities";"Terminal Windows";"Terminal Windows";"True";"Outbound";"Allow";"Domain, Private, Public";;"Block";"System.String[]";;;;;;;"@{Microsoft.WindowsTerminal_1.23.20211.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsTerminal/Resources/AppStoreName}";"S-1-5-21-349234613-936635038-205130404-1001";"Terminal Windows";"True";"Active";"Any";"Any";"Any";"Any";"Any";"Any";"";""
"{EE7ECC0E-F999-4635-A26F-C10E94086121}";"ms-resource:ProductPkgDisplayName";"ms-resource:ProductPkgDisplayName";"True";"Inbound";"Allow";"Public";;"Block";"System.String[]";;;;;;;"{78E1CD88-49E3-476E-B926-580E596AD309}";;"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Active";"Any";"Any";"7000";"Any";"TCP";"C:\WINDOWS\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\WindowsBackupClient.exe";"";""
"{5B555B69-D514-4325-BD59-72845C5DF7C3}";"ms-resource:ProductPkgDisplayName";"ms-resource:ProductPkgDisplayName";"True";"Inbound";"Allow";"Private";;"Block";"System.String[]";;;;;;;"{78E1CD88-49E3-476E-B926-580E596AD309}";;"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Active";"Any";"Any";"7000";"Any";"TCP";"C:\WINDOWS\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\WindowsBackupClient.exe";"";""
"{11ACFB52-3067-4B93-9E5D-E226717C841B}";"ms-resource:ProductPkgDisplayName";"ms-resource:ProductPkgDisplayName";"True";"Inbound";"Allow";"Public";;"Block";"System.String[]";;;;;;;"{78E1CD88-49E3-476E-B926-580E596AD309}";;"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Active";"Any";"Any";"7000";"Any";"UDP";"C:\WINDOWS\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\WindowsBackupClient.exe";"";""
"{BDD3E4C6-8400-4A1A-94BE-B86E4D6ABFE6}";"ms-resource:ProductPkgDisplayName";"ms-resource:ProductPkgDisplayName";"True";"Inbound";"Allow";"Private";;"Block";"System.String[]";;;;;;;"{78E1CD88-49E3-476E-B926-580E596AD309}";;"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Active";"Any";"Any";"7000";"Any";"UDP";"C:\WINDOWS\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\WindowsBackupClient.exe";"";""
"{7DB278D7-F477-4C53-A217-C6CC4B2C7AF6}";"ms-resource:ProductPkgDisplayName";"ms-resource:ProductPkgDisplayName";"True";"Outbound";"Allow";"Public";;"Block";"System.String[]";;;;;;;"{78E1CD88-49E3-476E-B926-580E596AD309}";;"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Active";"Any";"Any";"7000";"Any";"TCP";"C:\WINDOWS\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\WindowsBackupClient.exe";"";""
"{51B3D698-1529-4B1E-8591-75548B407467}";"ms-resource:ProductPkgDisplayName";"ms-resource:ProductPkgDisplayName";"True";"Outbound";"Allow";"Private";;"Block";"System.String[]";;;;;;;"{78E1CD88-49E3-476E-B926-580E596AD309}";;"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Active";"Any";"Any";"7000";"Any";"TCP";"C:\WINDOWS\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\WindowsBackupClient.exe";"";""
"{BF1833F7-FD02-457C-8026-BFC888156C4D}";"ms-resource:ProductPkgDisplayName";"ms-resource:ProductPkgDisplayName";"True";"Outbound";"Allow";"Public";;"Block";"System.String[]";;;;;;;"{78E1CD88-49E3-476E-B926-580E596AD309}";;"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Active";"Any";"Any";"7000";"Any";"UDP";"C:\WINDOWS\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\WindowsBackupClient.exe";"";""
"{C7CEB641-B3E7-462C-97D9-DD937E9FA4D1}";"ms-resource:ProductPkgDisplayName";"ms-resource:ProductPkgDisplayName";"True";"Outbound";"Allow";"Private";;"Block";"System.String[]";;;;;;;"{78E1CD88-49E3-476E-B926-580E596AD309}";;"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Active";"Any";"Any";"7000";"Any";"UDP";"C:\WINDOWS\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\WindowsBackupClient.exe";"";""
"{B938FEA0-E83D-40E4-AC96-AC180C2EDAA1}";"ms-resource:ProductPkgDisplayName";"ms-resource:ProductPkgDisplayName";"True";"Inbound";"Allow";"Public";;"Block";"System.String[]";;;;;;;"{78E1CD88-49E3-476E-B926-580E596AD309}";;"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Active";"Any";"Any";"7000";"Any";"TCP";"C:\WINDOWS\SystemApps\MicrosoftWindows.Client.OOBE_cw5n1h2txyewy\OobeHostApp.exe";"";""
"{8D71B014-1463-467B-90B3-7A6BAA1043C4}";"ms-resource:ProductPkgDisplayName";"ms-resource:ProductPkgDisplayName";"True";"Inbound";"Allow";"Private";;"Block";"System.String[]";;;;;;;"{78E1CD88-49E3-476E-B926-580E596AD309}";;"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Active";"Any";"Any";"7000";"Any";"TCP";"C:\WINDOWS\SystemApps\MicrosoftWindows.Client.OOBE_cw5n1h2txyewy\OobeHostApp.exe";"";""
"{3C2B6176-A8FB-4CA9-852B-483C3CF32E49}";"ms-resource:ProductPkgDisplayName";"ms-resource:ProductPkgDisplayName";"True";"Inbound";"Allow";"Public";;"Block";"System.String[]";;;;;;;"{78E1CD88-49E3-476E-B926-580E596AD309}";;"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Active";"Any";"Any";"7000";"Any";"UDP";"C:\WINDOWS\SystemApps\MicrosoftWindows.Client.OOBE_cw5n1h2txyewy\OobeHostApp.exe";"";""
"{3CFD597A-CC71-470F-B534-676323DACDEB}";"ms-resource:ProductPkgDisplayName";"ms-resource:ProductPkgDisplayName";"True";"Inbound";"Allow";"Private";;"Block";"System.String[]";;;;;;;"{78E1CD88-49E3-476E-B926-580E596AD309}";;"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Active";"Any";"Any";"7000";"Any";"UDP";"C:\WINDOWS\SystemApps\MicrosoftWindows.Client.OOBE_cw5n1h2txyewy\OobeHostApp.exe";"";""
"{DED6079D-30AA-4D6C-9B39-188E2A79FEEF}";"ms-resource:ProductPkgDisplayName";"ms-resource:ProductPkgDisplayName";"True";"Outbound";"Allow";"Public";;"Block";"System.String[]";;;;;;;"{78E1CD88-49E3-476E-B926-580E596AD309}";;"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Active";"Any";"Any";"7000";"Any";"TCP";"C:\WINDOWS\SystemApps\MicrosoftWindows.Client.OOBE_cw5n1h2txyewy\OobeHostApp.exe";"";""
"{9822DF0A-5095-496B-A69D-1A001670695B}";"ms-resource:ProductPkgDisplayName";"ms-resource:ProductPkgDisplayName";"True";"Outbound";"Allow";"Private";;"Block";"System.String[]";;;;;;;"{78E1CD88-49E3-476E-B926-580E596AD309}";;"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Active";"Any";"Any";"7000";"Any";"TCP";"C:\WINDOWS\SystemApps\MicrosoftWindows.Client.OOBE_cw5n1h2txyewy\OobeHostApp.exe";"";""
"{1C68C0A7-AB0D-43C5-9377-F13BCF3FCD6A}";"ms-resource:ProductPkgDisplayName";"ms-resource:ProductPkgDisplayName";"True";"Outbound";"Allow";"Public";;"Block";"System.String[]";;;;;;;"{78E1CD88-49E3-476E-B926-580E596AD309}";;"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Active";"Any";"Any";"7000";"Any";"UDP";"C:\WINDOWS\SystemApps\MicrosoftWindows.Client.OOBE_cw5n1h2txyewy\OobeHostApp.exe";"";""
"{E9A66DAD-5AD8-4B4B-B845-F3E223B76913}";"ms-resource:ProductPkgDisplayName";"ms-resource:ProductPkgDisplayName";"True";"Outbound";"Allow";"Private";;"Block";"System.String[]";;;;;;;"{78E1CD88-49E3-476E-B926-580E596AD309}";;"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Active";"Any";"Any";"7000";"Any";"UDP";"C:\WINDOWS\SystemApps\MicrosoftWindows.Client.OOBE_cw5n1h2txyewy\OobeHostApp.exe";"";""
"Microsoft.LockApp_cw5n1h2txyewyS-1-5-18-Out-Allow-AllCapabilities";"Écran de verrouillage par défaut de Windows";"Écran de verrouillage par défaut de Windows";"True";"Outbound";"Allow";"Domain, Private, Public";;"Block";"System.String[]";;;;;;;"@{Microsoft.LockApp_10.0.26100.4202_neutral__cw5n1h2txyewy?ms-resource://Microsoft.LockApp/resources/AppDisplayName}";"S-1-5-18";"Écran de verrouillage par défaut de Windows";"True";"Active";"Any";"Any";"Any";"Any";"Any";"Any";"";""
"MicrosoftWindows.Client.CBS_cw5n1h2txyewyS-1-5-18-Out-Allow-AllCapabilities";"Pack d’expérience de fonctionnalités Windows";"Pack d’expérience de fonctionnalités Windows";"True";"Outbound";"Allow";"Domain, Private, Public";;"Block";"System.String[]";;;;;;;"@{MicrosoftWindows.Client.CBS_1000.26100.291.0_x64__cw5n1h2txyewy?ms-resource://MicrosoftWindows.Client.CBS/resources/ProductPkgDisplayName}";"S-1-5-18";"Pack d’expérience de fonctionnalités Windows";"True";"Active";"Any";"Any";"Any";"Any";"Any";"Any";"";""
"MicrosoftWindows.Client.CBS_cw5n1h2txyewyS-1-5-18-In-Allow-ServerCapability";"Pack d’expérience de fonctionnalités Windows";"Pack d’expérience de fonctionnalités Windows";"True";"Inbound";"Allow";"Domain, Private, Public";;"Allow";"System.String[]";;;;;;;"@{MicrosoftWindows.Client.CBS_1000.26100.291.0_x64__cw5n1h2txyewy?ms-resource://MicrosoftWindows.Client.CBS/resources/ProductPkgDisplayName}";"S-1-5-18";"Pack d’expérience de fonctionnalités Windows";"True";"Active";"Any";"Any";"Any";"Any";"Any";"Any";"";""
"MicrosoftWindows.Client.Core_cw5n1h2txyewyS-1-5-18-Out-Allow-AllCapabilities";"Pack d’expérience de fonctionnalités Windows";"Pack d’expérience de fonctionnalités Windows";"True";"Outbound";"Allow";"Domain, Private, Public";;"Block";"System.String[]";;;;;;;"@{MicrosoftWindows.Client.Core_1000.26100.82.0_x64__cw5n1h2txyewy?ms-resource://MicrosoftWindows.Client.Core/Resources/ProductPkgDisplayName}";"S-1-5-18";"Pack d’expérience de fonctionnalités Windows";"True";"Active";"Any";"Any";"Any";"Any";"Any";"Any";"";""
"MicrosoftWindows.Client.Core_cw5n1h2txyewyS-1-5-18-In-Allow-ServerCapability";"Pack d’expérience de fonctionnalités Windows";"Pack d’expérience de fonctionnalités Windows";"True";"Inbound";"Allow";"Domain, Private";;"Block";"System.String[]";;;;;;;"@{MicrosoftWindows.Client.Core_1000.26100.82.0_x64__cw5n1h2txyewy?ms-resource://MicrosoftWindows.Client.Core/Resources/ProductPkgDisplayName}";"S-1-5-18";"Pack d’expérience de fonctionnalités Windows";"True";"Active";"Any";"Any";"Any";"Any";"Any";"Any";"";""
"MicrosoftWindows.Client.OOBE_cw5n1h2txyewyS-1-5-18-Out-Allow-AllCapabilities";"Pack d’expérience de fonctionnalités Windows";"Pack d’expérience de fonctionnalités Windows";"True";"Outbound";"Allow";"Domain, Private, Public";;"Block";"System.String[]";;;;;;;"@{MicrosoftWindows.Client.OOBE_1000.26100.32.0_x64__cw5n1h2txyewy?ms-resource://MicrosoftWindows.Client.OOBE/resources/ProductPkgDisplayName}";"S-1-5-18";"Pack d’expérience de fonctionnalités Windows";"True";"Active";"Any";"Any";"Any";"Any";"Any";"Any";"";""
"MicrosoftWindows.Client.OOBE_cw5n1h2txyewyS-1-5-18-In-Allow-ServerCapability";"Pack d’expérience de fonctionnalités Windows";"Pack d’expérience de fonctionnalités Windows";"True";"Inbound";"Allow";"Domain, Private, Public";;"Allow";"System.String[]";;;;;;;"@{MicrosoftWindows.Client.OOBE_1000.26100.32.0_x64__cw5n1h2txyewy?ms-resource://MicrosoftWindows.Client.OOBE/resources/ProductPkgDisplayName}";"S-1-5-18";"Pack d’expérience de fonctionnalités Windows";"True";"Active";"Any";"Any";"Any";"Any";"Any";"Any";"";""
"RemoteDesktop-UserMode-In-TCP";"Bureau à distance - Mode utilisateur (TCP entrant)";"Règle de trafic entrant pour le service Bureau à distance pour autoriser le trafic RDP. [TCP 3389]";"True";"Inbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-28752";;"Bureau à distance";"True";"Active";"Any";"Any";"3389";"Any";"TCP";"%SystemRoot%\system32\svchost.exe";"";""
"RemoteDesktop-UserMode-In-UDP";"Bureau à distance - Mode utilisateur (UDP entrant)";"Règle de trafic entrant pour que le service Bureau à distance autorise le trafic RDP. [UDP 3389]";"True";"Inbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-28752";;"Bureau à distance";"True";"Active";"Any";"Any";"3389";"Any";"UDP";"%SystemRoot%\system32\svchost.exe";"";""
"RemoteDesktop-Shadow-In-TCP";"Bureau à distance - Contrôle à distance (TCP-In)";"Règle entrante pour que le service Bureau à distance autorise le contrôle à distance d’une session Bureau à distance existante. (TCP-In)";"True";"Inbound";"Allow";"Any";;"DeferToApp";"System.String[]";;;;;;;"@FirewallAPI.dll,-28752";;"Bureau à distance";"True";"Active";"Any";"Any";"Any";"Any";"TCP";"%SystemRoot%\system32\RdpSa.exe";"";""
"RemoteDesktop-In-TCP-WSS";"Bureau à distance - (TCP-WSS-entrant)";"Règle de trafic entrant pour que le service Bureau à distance autorise le trafic RDP sur WebSocket sécurisé. [TCP 3392]";"False";"Inbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-28782";;"Bureau à distance (WebSocket)";"True";"Active";"Any";"Any";"3392";"Any";"TCP";"System";"";""
"Microsoft.StorePurchaseApp_8wekyb3d8bbweS-1-5-21-349234613-936635038-205130404-1001-Out-Allow-AllCapabilities";"Hôte de l'expérience du Microsoft Store";"Hôte de l'expérience du Microsoft Store";"True";"Outbound";"Allow";"Domain, Private, Public";;"Block";"System.String[]";;;;;;;"@{Microsoft.StorePurchaseApp_22512.1401.1.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.StorePurchaseApp/Resources/DisplayTitle}";"S-1-5-21-349234613-936635038-205130404-1001";"Hôte de l'expérience du Microsoft Store";"True";"Active";"Any";"Any";"Any";"Any";"Any";"Any";"";""
"Microsoft.StorePurchaseApp_8wekyb3d8bbweS-1-5-21-349234613-936635038-205130404-1001-In-Allow-ServerCapability";"Hôte de l'expérience du Microsoft Store";"Hôte de l'expérience du Microsoft Store";"True";"Inbound";"Allow";"Domain, Private";;"Block";"System.String[]";;;;;;;"@{Microsoft.StorePurchaseApp_22512.1401.1.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.StorePurchaseApp/Resources/DisplayTitle}";"S-1-5-21-349234613-936635038-205130404-1001";"Hôte de l'expérience du Microsoft Store";"True";"Active";"Any";"Any";"Any";"Any";"Any";"Any";"";""
"Microsoft.WindowsAlarms_8wekyb3d8bbweS-1-5-21-349234613-936635038-205130404-1001-Out-Allow-AllCapabilities";"Horloge Windows";"Horloge Windows";"False";"Outbound";"Allow";"Domain, Private, Public";;"Block";"System.String[]";;;;;;;"@{Microsoft.WindowsAlarms_11.2512.0.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsAlarms/Resources/AppStoreName}";"S-1-5-21-349234613-936635038-205130404-1001";"Horloge Windows";"True";"Active";"Any";"Any";"Any";"Any";"Any";"Any";"";""
"Microsoft.WindowsAlarms_8wekyb3d8bbweS-1-5-21-349234613-936635038-205130404-1001-In-Allow-ServerCapability";"Horloge Windows";"Horloge Windows";"True";"Inbound";"Allow";"Domain, Private";;"Block";"System.String[]";;;;;;;"@{Microsoft.WindowsAlarms_11.2512.0.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsAlarms/Resources/AppStoreName}";"S-1-5-21-349234613-936635038-205130404-1001";"Horloge Windows";"True";"Active";"Any";"Any";"Any";"Any";"Any";"Any";"";""
"AppleInc.iCloud_nzyj5cx40ttqaS-1-5-21-349234613-936635038-205130404-1001-Out-Allow-AllCapabilities";"iCloud";"iCloud";"True";"Outbound";"Allow";"Domain, Private, Public";;"Block";"System.String[]";;;;;;;"iCloud";"S-1-5-21-349234613-936635038-205130404-1001";"iCloud";"True";"Active";"Any";"Any";"Any";"Any";"Any";"Any";"";""
"Microsoft.WindowsStore_8wekyb3d8bbweS-1-5-21-349234613-936635038-205130404-1001-Out-Allow-AllCapabilities";"Microsoft Store";"Microsoft Store";"True";"Outbound";"Allow";"Domain, Private, Public";;"Block";"System.String[]";;;;;;;"Microsoft Store";"S-1-5-21-349234613-936635038-205130404-1001";"Microsoft Store";"True";"Active";"Any";"Any";"Any";"Any";"Any";"Any";"";""
"Microsoft.WindowsStore_8wekyb3d8bbweS-1-5-21-349234613-936635038-205130404-1001-In-Allow-ServerCapability";"Microsoft Store";"Microsoft Store";"True";"Inbound";"Allow";"Domain, Private, Public";;"Allow";"System.String[]";;;;;;;"Microsoft Store";"S-1-5-21-349234613-936635038-205130404-1001";"Microsoft Store";"True";"Active";"Any";"Any";"Any";"Any";"Any";"Any";"";""
"MicrosoftWindows.Client.WebExperience_cw5n1h2txyewyS-1-5-21-349234613-936635038-205130404-1001-Out-Allow-AllCapabilities";"Windows Web Experience Pack";"Windows Web Experience Pack";"True";"Outbound";"Allow";"Domain, Private, Public";;"Block";"System.String[]";;;;;;;"Windows Web Experience Pack";"S-1-5-21-349234613-936635038-205130404-1001";"Windows Web Experience Pack";"True";"Active";"Any";"Any";"Any";"Any";"Any";"Any";"";""
"B9ECED6F.ArmouryCrate_qmba6cd70vzyyS-1-5-21-349234613-936635038-205130404-1001-Out-Allow-AllCapabilities";"Armoury Crate";"Armoury Crate";"True";"Outbound";"Allow";"Domain, Private, Public";;"Block";"System.String[]";;;;;;;"Armoury Crate";"S-1-5-21-349234613-936635038-205130404-1001";"Armoury Crate";"True";"Active";"Any";"Any";"Any";"Any";"Any";"Any";"";""
"B9ECED6F.ArmouryCrate_qmba6cd70vzyyS-1-5-21-349234613-936635038-205130404-1001-In-Allow-ServerCapability";"Armoury Crate";"Armoury Crate";"True";"Inbound";"Allow";"Domain, Private, Public";;"Allow";"System.String[]";;;;;;;"Armoury Crate";"S-1-5-21-349234613-936635038-205130404-1001";"Armoury Crate";"True";"Active";"Any";"Any";"Any";"Any";"Any";"Any";"";""
"{14F352C3-9E84-4E93-B0FA-993B704924DE}";"ACSETUP";;"True";"Inbound";"Allow";"Public";;"Block";"System.String[]";;;;;;;;;;"True";"Active";"Any";"Any";"Any";"Any";"TCP";"C:\Users\Olivier\AppData\Local\Temp\ACFL\ACSetup\ACSetup.exe";"";""
"{F286A28B-C574-4F58-921F-2AB555F32777}";"ACSETUP";;"True";"Inbound";"Allow";"Public";;"Block";"System.String[]";;;;;;;;;;"True";"Active";"Any";"Any";"Any";"Any";"UDP";"C:\Users\Olivier\AppData\Local\Temp\ACFL\ACSetup\ACSetup.exe";"";""
"{6A1E1EEF-F721-417E-AFD1-F79654BED265}";"AacAmbientLighting";"AacAmbientLighting";"True";"Inbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;;;;"True";"Active";"Any";"Any";"Any";"Any";"Any";"C:\Program Files\ASUS\AacAmbientHal\AacAmbientLighting.exe";"";""
"{0023A64C-4E87-4F3B-922E-5F73899F651D}";"AacAmbientLightingLowercase";"AacAmbientLightingLowercase";"True";"Inbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;;;;"True";"Active";"Any";"Any";"Any";"Any";"Any";"C:\program files\asus\aacambienthal\aacambientlighting.exe";"";""
"{54C68596-043C-49E7-9BE1-F7D4579DBA56}";"ROGLiveService";;"True";"Inbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;;;;"True";"Active";"Any";"Any";"Any";"Any";"Any";"C:\Program Files\ASUS\ROG Live Service\ROGLiveService.exe";"";""
"{81C5A9EC-C854-437B-9765-77FA00F9FA22}";"ROGLiveService";;"True";"Outbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;;;;"True";"Active";"Any";"Any";"Any";"Any";"Any";"C:\Program Files\ASUS\ROG Live Service\ROGLiveService.exe";"";""
"Clipchamp.Clipchamp_yxz26nhyzhsrtS-1-5-21-349234613-936635038-205130404-1001-Out-Allow-AllCapabilities";"Microsoft Clipchamp";"Microsoft Clipchamp";"True";"Outbound";"Allow";"Domain, Private, Public";;"Block";"System.String[]";;;;;;;"@{Clipchamp.Clipchamp_4.5.10220.0_x64__yxz26nhyzhsrt?ms-resource://Clipchamp.Clipchamp/Resources/Clipchamp/AppName}";"S-1-5-21-349234613-936635038-205130404-1001";"Microsoft Clipchamp";"True";"Active";"Any";"Any";"Any";"Any";"Any";"Any";"";""
"{038C19CE-593A-40D3-8A4C-6683C5FCEFEA}";"Microsoft Edge (mDNS-In)";"Règle de trafic entrant pour Microsoft Edge pour autoriser le trafic mDNS.";"True";"Inbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"Microsoft Edge WebView2 Runtime";;"Microsoft Edge WebView2 Runtime";"True";"Active";"Any";"Any";"5353";"Any";"UDP";"C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.115\msedgewebview2.exe";"";""
"Microsoft.Todos_8wekyb3d8bbweS-1-5-21-349234613-936635038-205130404-1001-Out-Allow-AllCapabilities";"Microsoft To Do";"Microsoft To Do";"True";"Outbound";"Allow";"Domain, Private, Public";;"Block";"System.String[]";;;;;;;"@{Microsoft.Todos_0.168.6211.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.Todos/Resources/app_name_ms_todo}";"S-1-5-21-349234613-936635038-205130404-1001";"Microsoft To Do";"True";"Active";"Any";"Any";"Any";"Any";"Any";"Any";"";""
