"Name";"DisplayName";"Description";"Enabled";"Direction";"Action";"Profile";"PolicyStore";"EdgeTraversalPolicy";"Platform";"Program";"Service";"InterfaceType";"InterfaceAlias";"ApplicationName";"ServiceName";"Group";"Owner";"DisplayGroup";"EnabledToString";"RuleState";"LocalAddresses";"RemoteAddresses";"LocalPorts";"RemotePorts";"Protocol";"Application";"IPsec";"Filters"
"{096B4B1E-4BF7-4FB9-851E-4123E9BF1A6C}";"ms-resource:ProductPkgDisplayName";"ms-resource:ProductPkgDisplayName";"True";"Outbound";"Allow";"Private";;"Block";"System.String[]";;;;;;;"{78E1CD88-49E3-476E-B926-580E596AD309}";;"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Active";"Any";"Any";"7000";"Any";"UDP";"C:\WINDOWS\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\WindowsBackupClient.exe";"";""
"{E81997D4-012C-4A32-AD99-5E86BF06C288}";"ms-resource:ProductPkgDisplayName";"ms-resource:ProductPkgDisplayName";"True";"Inbound";"Allow";"Public";;"Block";"System.String[]";;;;;;;"{78E1CD88-49E3-476E-B926-580E596AD309}";;"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Active";"Any";"Any";"7000";"Any";"TCP";"C:\WINDOWS\SystemApps\MicrosoftWindows.Client.OOBE_cw5n1h2txyewy\OobeHostApp.exe";"";""
"{631D824D-5A35-4DDD-898A-BBC98D8A62D7}";"ms-resource:ProductPkgDisplayName";"ms-resource:ProductPkgDisplayName";"True";"Inbound";"Allow";"Private";;"Block";"System.String[]";;;;;;;"{78E1CD88-49E3-476E-B926-580E596AD309}";;"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Active";"Any";"Any";"7000";"Any";"TCP";"C:\WINDOWS\SystemApps\MicrosoftWindows.Client.OOBE_cw5n1h2txyewy\OobeHostApp.exe";"";""
"{715762AF-5F4D-4104-8C5A-9A7E19D28907}";"ms-resource:ProductPkgDisplayName";"ms-resource:ProductPkgDisplayName";"True";"Inbound";"Allow";"Public";;"Block";"System.String[]";;;;;;;"{78E1CD88-49E3-476E-B926-580E596AD309}";;"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Active";"Any";"Any";"7000";"Any";"UDP";"C:\WINDOWS\SystemApps\MicrosoftWindows.Client.OOBE_cw5n1h2txyewy\OobeHostApp.exe";"";""
"{AA9802A4-C852-48F4-9121-396C99EDBF5D}";"ms-resource:ProductPkgDisplayName";"ms-resource:ProductPkgDisplayName";"True";"Inbound";"Allow";"Private";;"Block";"System.String[]";;;;;;;"{78E1CD88-49E3-476E-B926-580E596AD309}";;"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Active";"Any";"Any";"7000";"Any";"UDP";"C:\WINDOWS\SystemApps\MicrosoftWindows.Client.OOBE_cw5n1h2txyewy\OobeHostApp.exe";"";""
"{2A7AB330-A2E8-40F2-B1E6-6684159744D7}";"ms-resource:ProductPkgDisplayName";"ms-resource:ProductPkgDisplayName";"True";"Outbound";"Allow";"Public";;"Block";"System.String[]";;;;;;;"{78E1CD88-49E3-476E-B926-580E596AD309}";;"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Active";"Any";"Any";"7000";"Any";"TCP";"C:\WINDOWS\SystemApps\MicrosoftWindows.Client.OOBE_cw5n1h2txyewy\OobeHostApp.exe";"";""
"{E11D804D-3FBD-4D9B-AE89-D27726351217}";"ms-resource:ProductPkgDisplayName";"ms-resource:ProductPkgDisplayName";"True";"Outbound";"Allow";"Private";;"Block";"System.String[]";;;;;;;"{78E1CD88-49E3-476E-B926-580E596AD309}";;"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Active";"Any";"Any";"7000";"Any";"TCP";"C:\WINDOWS\SystemApps\MicrosoftWindows.Client.OOBE_cw5n1h2txyewy\OobeHostApp.exe";"";""
"{509EA266-887C-43AA-B95F-4E2057DD7585}";"ms-resource:ProductPkgDisplayName";"ms-resource:ProductPkgDisplayName";"True";"Outbound";"Allow";"Public";;"Block";"System.String[]";;;;;;;"{78E1CD88-49E3-476E-B926-580E596AD309}";;"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Active";"Any";"Any";"7000";"Any";"UDP";"C:\WINDOWS\SystemApps\MicrosoftWindows.Client.OOBE_cw5n1h2txyewy\OobeHostApp.exe";"";""
"{03C8D949-FA9A-474F-98BB-01F956496A7E}";"ms-resource:ProductPkgDisplayName";"ms-resource:ProductPkgDisplayName";"True";"Outbound";"Allow";"Private";;"Block";"System.String[]";;;;;;;"{78E1CD88-49E3-476E-B926-580E596AD309}";;"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Active";"Any";"Any";"7000";"Any";"UDP";"C:\WINDOWS\SystemApps\MicrosoftWindows.Client.OOBE_cw5n1h2txyewy\OobeHostApp.exe";"";""
"Microsoft.LockApp_cw5n1h2txyewy-Out-Allow-AllCapabilities";"Écran de verrouillage par défaut de Windows";"Écran de verrouillage par défaut de Windows";"True";"Outbound";"Allow";"Domain, Private, Public";;"Block";"System.String[]";;;;;;;"@{Microsoft.LockApp_10.0.26100.4202_neutral__cw5n1h2txyewy?ms-resource://Microsoft.LockApp/resources/AppDisplayName}";"S-1-5-18";"Écran de verrouillage par défaut de Windows";"True";"Active";"Any";"Any";"Any";"Any";"Any";"Any";"";""
"NVIDIACorp.NVIDIAControlPanel_56jybvy8sckqj-Out-Allow-AllCapabilities";"NVIDIA Control Panel";"NVIDIA Control Panel";"True";"Outbound";"Allow";"Domain, Private, Public";;"Block";"System.String[]";;;;;;;"NVIDIA Control Panel";"S-1-5-21-349234613-936635038-205130404-1001";"NVIDIA Control Panel";"True";"Active";"Any";"Any";"Any";"Any";"Any";"Any";"";""
"Microsoft.WindowsCamera_8wekyb3d8bbwe-Out-Allow-AllCapabilities";"Caméra Windows";"Caméra Windows";"True";"Outbound";"Allow";"Domain, Private, Public";;"Block";"System.String[]";;;;;;;"@{Microsoft.WindowsCamera_2025.2505.2.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsCamera/LensSDK/Resources/AppStoreName}";"S-1-5-21-349234613-936635038-205130404-1001";"Caméra Windows";"True";"Active";"Any";"Any";"Any";"Any";"Any";"Any";"";""
"Microsoft.WindowsCamera_8wekyb3d8bbwe-In-Allow-ServerCapability";"Caméra Windows";"Caméra Windows";"True";"Inbound";"Allow";"Domain, Private";;"Block";"System.String[]";;;;;;;"@{Microsoft.WindowsCamera_2025.2505.2.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsCamera/LensSDK/Resources/AppStoreName}";"S-1-5-21-349234613-936635038-205130404-1001";"Caméra Windows";"True";"Active";"Any";"Any";"Any";"Any";"Any";"Any";"";""
"{136D45C5-8974-4A1C-AFBA-20188947BA84}";"Firefox (C:\Program Files\Mozilla Firefox)";;"True";"Inbound";"Allow";"Private";;"Block";"System.String[]";;;;;;;;;;"True";"Active";"Any";"Any";"Any";"Any";"TCP";"C:\Program Files\Mozilla Firefox\firefox.exe";"";""
"{FC4E54F7-DA4C-45E9-A15C-8372F3BEEC6E}";"Firefox (C:\Program Files\Mozilla Firefox)";;"True";"Inbound";"Allow";"Private";;"Block";"System.String[]";;;;;;;;;;"True";"Active";"Any";"Any";"Any";"Any";"UDP";"C:\Program Files\Mozilla Firefox\firefox.exe";"";""
"{FD955D01-FDEF-4C1E-8315-401579F1CD56}";"ms-resource:ProductPkgDisplayName";"ms-resource:ProductPkgDisplayName";"True";"Inbound";"Allow";"Public";;"Block";"System.String[]";;;;;;;"{78E1CD88-49E3-476E-B926-580E596AD309}";;"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Active";"Any";"Any";"7000";"Any";"TCP";"C:\WINDOWS\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\WindowsBackupClient.exe";"";""
"{D3813FF9-0D05-47BA-B3BB-36C62172AC0C}";"ms-resource:ProductPkgDisplayName";"ms-resource:ProductPkgDisplayName";"True";"Inbound";"Allow";"Private";;"Block";"System.String[]";;;;;;;"{78E1CD88-49E3-476E-B926-580E596AD309}";;"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Active";"Any";"Any";"7000";"Any";"TCP";"C:\WINDOWS\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\WindowsBackupClient.exe";"";""
"{B0C03727-9A32-4A94-9779-C84EEE9F9C02}";"ms-resource:ProductPkgDisplayName";"ms-resource:ProductPkgDisplayName";"True";"Inbound";"Allow";"Public";;"Block";"System.String[]";;;;;;;"{78E1CD88-49E3-476E-B926-580E596AD309}";;"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Active";"Any";"Any";"7000";"Any";"UDP";"C:\WINDOWS\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\WindowsBackupClient.exe";"";""
"{4694A79B-05F5-4109-8DAB-7AF37CCCF226}";"ms-resource:ProductPkgDisplayName";"ms-resource:ProductPkgDisplayName";"True";"Inbound";"Allow";"Private";;"Block";"System.String[]";;;;;;;"{78E1CD88-49E3-476E-B926-580E596AD309}";;"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Active";"Any";"Any";"7000";"Any";"UDP";"C:\WINDOWS\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\WindowsBackupClient.exe";"";""
"{1A670455-AF9B-4DC5-995D-58CA9634DDD9}";"ms-resource:ProductPkgDisplayName";"ms-resource:ProductPkgDisplayName";"True";"Outbound";"Allow";"Public";;"Block";"System.String[]";;;;;;;"{78E1CD88-49E3-476E-B926-580E596AD309}";;"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Active";"Any";"Any";"7000";"Any";"TCP";"C:\WINDOWS\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\WindowsBackupClient.exe";"";""
"{40637D64-0954-47C7-B124-EF92414DFBB1}";"ms-resource:ProductPkgDisplayName";"ms-resource:ProductPkgDisplayName";"True";"Outbound";"Allow";"Private";;"Block";"System.String[]";;;;;;;"{78E1CD88-49E3-476E-B926-580E596AD309}";;"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Active";"Any";"Any";"7000";"Any";"TCP";"C:\WINDOWS\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\WindowsBackupClient.exe";"";""
"{959E9F53-C42E-4B25-978D-B59FD2FEB577}";"ms-resource:ProductPkgDisplayName";"ms-resource:ProductPkgDisplayName";"True";"Outbound";"Allow";"Public";;"Block";"System.String[]";;;;;;;"{78E1CD88-49E3-476E-B926-580E596AD309}";;"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Active";"Any";"Any";"7000";"Any";"UDP";"C:\WINDOWS\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\WindowsBackupClient.exe";"";""
"{51A4B013-1D2A-4061-A7ED-AB614A31FA85}";"ms-resource:ProductPkgDisplayName";"ms-resource:ProductPkgDisplayName";"True";"Outbound";"Allow";"Private";;"Block";"System.String[]";;;;;;;"{78E1CD88-49E3-476E-B926-580E596AD309}";;"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Active";"Any";"Any";"7000";"Any";"UDP";"C:\WINDOWS\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\WindowsBackupClient.exe";"";""
"{42546F31-E74B-4F16-B439-FA07EF386588}";"ms-resource:ProductPkgDisplayName";"ms-resource:ProductPkgDisplayName";"True";"Inbound";"Allow";"Public";;"Block";"System.String[]";;;;;;;"{78E1CD88-49E3-476E-B926-580E596AD309}";;"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Active";"Any";"Any";"7000";"Any";"TCP";"C:\WINDOWS\SystemApps\MicrosoftWindows.Client.OOBE_cw5n1h2txyewy\OobeHostApp.exe";"";""
"{A04E336C-5536-498F-BFFE-ADBA6A0FF9EE}";"ms-resource:ProductPkgDisplayName";"ms-resource:ProductPkgDisplayName";"True";"Inbound";"Allow";"Private";;"Block";"System.String[]";;;;;;;"{78E1CD88-49E3-476E-B926-580E596AD309}";;"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Active";"Any";"Any";"7000";"Any";"TCP";"C:\WINDOWS\SystemApps\MicrosoftWindows.Client.OOBE_cw5n1h2txyewy\OobeHostApp.exe";"";""
"{E67DDE97-3C24-4E7D-B456-82B747B05CB6}";"ms-resource:ProductPkgDisplayName";"ms-resource:ProductPkgDisplayName";"True";"Inbound";"Allow";"Public";;"Block";"System.String[]";;;;;;;"{78E1CD88-49E3-476E-B926-580E596AD309}";;"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Active";"Any";"Any";"7000";"Any";"UDP";"C:\WINDOWS\SystemApps\MicrosoftWindows.Client.OOBE_cw5n1h2txyewy\OobeHostApp.exe";"";""
"{495B5127-FCAB-4221-97DD-CFB7A23C2B3A}";"ms-resource:ProductPkgDisplayName";"ms-resource:ProductPkgDisplayName";"True";"Inbound";"Allow";"Private";;"Block";"System.String[]";;;;;;;"{78E1CD88-49E3-476E-B926-580E596AD309}";;"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Active";"Any";"Any";"7000";"Any";"UDP";"C:\WINDOWS\SystemApps\MicrosoftWindows.Client.OOBE_cw5n1h2txyewy\OobeHostApp.exe";"";""
"{4C40102B-812B-4CC4-A7A8-4F820306B28C}";"ms-resource:ProductPkgDisplayName";"ms-resource:ProductPkgDisplayName";"True";"Outbound";"Allow";"Public";;"Block";"System.String[]";;;;;;;"{78E1CD88-49E3-476E-B926-580E596AD309}";;"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Active";"Any";"Any";"7000";"Any";"TCP";"C:\WINDOWS\SystemApps\MicrosoftWindows.Client.OOBE_cw5n1h2txyewy\OobeHostApp.exe";"";""
"{6FFC076A-7D9D-4ECF-A156-7E6C520F5625}";"ms-resource:ProductPkgDisplayName";"ms-resource:ProductPkgDisplayName";"True";"Outbound";"Allow";"Private";;"Block";"System.String[]";;;;;;;"{78E1CD88-49E3-476E-B926-580E596AD309}";;"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Active";"Any";"Any";"7000";"Any";"TCP";"C:\WINDOWS\SystemApps\MicrosoftWindows.Client.OOBE_cw5n1h2txyewy\OobeHostApp.exe";"";""
"{54191FF1-9689-4187-B240-0A04FCBBFD71}";"ms-resource:ProductPkgDisplayName";"ms-resource:ProductPkgDisplayName";"True";"Outbound";"Allow";"Public";;"Block";"System.String[]";;;;;;;"{78E1CD88-49E3-476E-B926-580E596AD309}";;"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Active";"Any";"Any";"7000";"Any";"UDP";"C:\WINDOWS\SystemApps\MicrosoftWindows.Client.OOBE_cw5n1h2txyewy\OobeHostApp.exe";"";""
"{BC0241EB-AF6E-49DB-B603-ACE62A388AAE}";"ms-resource:ProductPkgDisplayName";"ms-resource:ProductPkgDisplayName";"True";"Outbound";"Allow";"Private";;"Block";"System.String[]";;;;;;;"{78E1CD88-49E3-476E-B926-580E596AD309}";;"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Active";"Any";"Any";"7000";"Any";"UDP";"C:\WINDOWS\SystemApps\MicrosoftWindows.Client.OOBE_cw5n1h2txyewy\OobeHostApp.exe";"";""
"{22A35818-3D4C-4AF0-AD2E-C22DF27F5056}";"ms-resource:ProductPkgDisplayName";"ms-resource:ProductPkgDisplayName";"True";"Inbound";"Allow";"Public";;"Block";"System.String[]";;;;;;;"{78E1CD88-49E3-476E-B926-580E596AD309}";;"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Active";"Any";"Any";"7000";"Any";"TCP";"C:\WINDOWS\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\WindowsBackupClient.exe";"";""
"{77FAA151-1493-41D7-B88C-B9B7B802D33D}";"ms-resource:ProductPkgDisplayName";"ms-resource:ProductPkgDisplayName";"True";"Inbound";"Allow";"Private";;"Block";"System.String[]";;;;;;;"{78E1CD88-49E3-476E-B926-580E596AD309}";;"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Active";"Any";"Any";"7000";"Any";"TCP";"C:\WINDOWS\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\WindowsBackupClient.exe";"";""
"{113CF5D7-752A-4147-A61D-4EBF6D728E02}";"ms-resource:ProductPkgDisplayName";"ms-resource:ProductPkgDisplayName";"True";"Inbound";"Allow";"Public";;"Block";"System.String[]";;;;;;;"{78E1CD88-49E3-476E-B926-580E596AD309}";;"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Active";"Any";"Any";"7000";"Any";"UDP";"C:\WINDOWS\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\WindowsBackupClient.exe";"";""
"{B8E04242-8068-45C8-8DBA-2ED0A07B4B02}";"ms-resource:ProductPkgDisplayName";"ms-resource:ProductPkgDisplayName";"True";"Inbound";"Allow";"Private";;"Block";"System.String[]";;;;;;;"{78E1CD88-49E3-476E-B926-580E596AD309}";;"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Active";"Any";"Any";"7000";"Any";"UDP";"C:\WINDOWS\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\WindowsBackupClient.exe";"";""
"{C9BF1453-2A2B-4811-81FF-90566993751F}";"ms-resource:ProductPkgDisplayName";"ms-resource:ProductPkgDisplayName";"True";"Outbound";"Allow";"Public";;"Block";"System.String[]";;;;;;;"{78E1CD88-49E3-476E-B926-580E596AD309}";;"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Active";"Any";"Any";"7000";"Any";"TCP";"C:\WINDOWS\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\WindowsBackupClient.exe";"";""
"{4B215815-6E79-4486-B2AE-09BE1E96E396}";"ms-resource:ProductPkgDisplayName";"ms-resource:ProductPkgDisplayName";"True";"Outbound";"Allow";"Private";;"Block";"System.String[]";;;;;;;"{78E1CD88-49E3-476E-B926-580E596AD309}";;"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Active";"Any";"Any";"7000";"Any";"TCP";"C:\WINDOWS\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\WindowsBackupClient.exe";"";""
"{A487B8BE-B8C4-43B3-888D-9181C9F89258}";"ms-resource:ProductPkgDisplayName";"ms-resource:ProductPkgDisplayName";"True";"Outbound";"Allow";"Public";;"Block";"System.String[]";;;;;;;"{78E1CD88-49E3-476E-B926-580E596AD309}";;"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Active";"Any";"Any";"7000";"Any";"UDP";"C:\WINDOWS\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\WindowsBackupClient.exe";"";""
"{4452FDC8-E909-48C0-B0BC-46790FFBA4D1}";"ms-resource:ProductPkgDisplayName";"ms-resource:ProductPkgDisplayName";"True";"Outbound";"Allow";"Private";;"Block";"System.String[]";;;;;;;"{78E1CD88-49E3-476E-B926-580E596AD309}";;"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Active";"Any";"Any";"7000";"Any";"UDP";"C:\WINDOWS\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\WindowsBackupClient.exe";"";""
"{AC59876B-5B00-489E-B25C-BA51323D9241}";"ms-resource:ProductPkgDisplayName";"ms-resource:ProductPkgDisplayName";"True";"Inbound";"Allow";"Public";;"Block";"System.String[]";;;;;;;"{78E1CD88-49E3-476E-B926-580E596AD309}";;"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Active";"Any";"Any";"7000";"Any";"TCP";"C:\WINDOWS\SystemApps\MicrosoftWindows.Client.OOBE_cw5n1h2txyewy\OobeHostApp.exe";"";""
"{8095576E-0EBB-4C33-A6EA-7B757314FA05}";"ms-resource:ProductPkgDisplayName";"ms-resource:ProductPkgDisplayName";"True";"Inbound";"Allow";"Private";;"Block";"System.String[]";;;;;;;"{78E1CD88-49E3-476E-B926-580E596AD309}";;"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Active";"Any";"Any";"7000";"Any";"TCP";"C:\WINDOWS\SystemApps\MicrosoftWindows.Client.OOBE_cw5n1h2txyewy\OobeHostApp.exe";"";""
"{6BA92C92-CB0C-40C6-AECC-A99DC7B9DAAD}";"ms-resource:ProductPkgDisplayName";"ms-resource:ProductPkgDisplayName";"True";"Inbound";"Allow";"Public";;"Block";"System.String[]";;;;;;;"{78E1CD88-49E3-476E-B926-580E596AD309}";;"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Active";"Any";"Any";"7000";"Any";"UDP";"C:\WINDOWS\SystemApps\MicrosoftWindows.Client.OOBE_cw5n1h2txyewy\OobeHostApp.exe";"";""
"{F77E9E50-12E7-49CB-BE6F-C77679F20975}";"ms-resource:ProductPkgDisplayName";"ms-resource:ProductPkgDisplayName";"True";"Inbound";"Allow";"Private";;"Block";"System.String[]";;;;;;;"{78E1CD88-49E3-476E-B926-580E596AD309}";;"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Active";"Any";"Any";"7000";"Any";"UDP";"C:\WINDOWS\SystemApps\MicrosoftWindows.Client.OOBE_cw5n1h2txyewy\OobeHostApp.exe";"";""
"{945F2F79-3479-4522-A255-14291A2FF379}";"ms-resource:ProductPkgDisplayName";"ms-resource:ProductPkgDisplayName";"True";"Outbound";"Allow";"Public";;"Block";"System.String[]";;;;;;;"{78E1CD88-49E3-476E-B926-580E596AD309}";;"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Active";"Any";"Any";"7000";"Any";"TCP";"C:\WINDOWS\SystemApps\MicrosoftWindows.Client.OOBE_cw5n1h2txyewy\OobeHostApp.exe";"";""
"{B6AA0A3E-D8DE-4867-846F-A58AB02C5B4C}";"ms-resource:ProductPkgDisplayName";"ms-resource:ProductPkgDisplayName";"True";"Outbound";"Allow";"Private";;"Block";"System.String[]";;;;;;;"{78E1CD88-49E3-476E-B926-580E596AD309}";;"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Active";"Any";"Any";"7000";"Any";"TCP";"C:\WINDOWS\SystemApps\MicrosoftWindows.Client.OOBE_cw5n1h2txyewy\OobeHostApp.exe";"";""
"{AF04189F-D2A8-47D3-9DBD-34D000DA55EA}";"ms-resource:ProductPkgDisplayName";"ms-resource:ProductPkgDisplayName";"True";"Outbound";"Allow";"Public";;"Block";"System.String[]";;;;;;;"{78E1CD88-49E3-476E-B926-580E596AD309}";;"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Active";"Any";"Any";"7000";"Any";"UDP";"C:\WINDOWS\SystemApps\MicrosoftWindows.Client.OOBE_cw5n1h2txyewy\OobeHostApp.exe";"";""
"{922BFD34-BFA2-43A4-A6E6-32204E92C1BB}";"ms-resource:ProductPkgDisplayName";"ms-resource:ProductPkgDisplayName";"True";"Outbound";"Allow";"Private";;"Block";"System.String[]";;;;;;;"{78E1CD88-49E3-476E-B926-580E596AD309}";;"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Active";"Any";"Any";"7000";"Any";"UDP";"C:\WINDOWS\SystemApps\MicrosoftWindows.Client.OOBE_cw5n1h2txyewy\OobeHostApp.exe";"";""
"Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy-Out-Allow-AllCapabilities";"Démarrage";"Démarrage";"True";"Outbound";"Allow";"Domain, Private, Public";;"Block";"System.String[]";;;;;;;"@{Microsoft.Windows.StartMenuExperienceHost_10.0.26100.4768_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.StartMenuExperienceHost/StartMenuExperienceHost/PkgDisplayName}";"S-1-5-18";"Démarrage";"True";"Active";"Any";"Any";"Any";"Any";"Any";"Any";"";""
"Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy-In-Allow-ServerCapability";"Démarrage";"Démarrage";"True";"Inbound";"Allow";"Domain, Private";;"Block";"System.String[]";;;;;;;"@{Microsoft.Windows.StartMenuExperienceHost_10.0.26100.4768_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.StartMenuExperienceHost/StartMenuExperienceHost/PkgDisplayName}";"S-1-5-18";"Démarrage";"True";"Active";"Any";"Any";"Any";"Any";"Any";"Any";"";""
"MicrosoftWindows.56978801.Voiess_cw5n1h2txyewy-Out-Allow-AllCapabilities";"@{MicrosoftWindows.56978801.Voiess_1000.26100.4768.0_x64__cw5n1h2txyewy?ms-resource://MicrosoftWindows.56978801.Voiess/Resources/ProductPkgDisplayName}";"@{MicrosoftWindows.56978801.Voiess_1000.26100.4768.0_x64__cw5n1h2txyewy?ms-resource://MicrosoftWindows.56978801.Voiess/Resources/ProductPkgDisplayName}";"True";"Outbound";"Allow";"Domain, Private, Public";;"Block";"System.String[]";;;;;;;"@{MicrosoftWindows.56978801.Voiess_1000.26100.4768.0_x64__cw5n1h2txyewy?ms-resource://MicrosoftWindows.56978801.Voiess/Resources/ProductPkgDisplayName}";"S-1-5-18";"@{MicrosoftWindows.56978801.Voiess_1000.26100.4768.0_x64__cw5n1h2txyewy?ms-resource://MicrosoftWindows.56978801.Voiess/Resources/ProductPkgDisplayName}";"True";"Active";"Any";"Any";"Any";"Any";"Any";"Any";"";""
